id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
01wsKcJ8ptqUmatpJlEGYj,0.282,0.932,9,-4.701,1,0.0387,0.12,0.0335,0.0692,0.536,190.08,4
1r5Sio50UmqBG42gt2EKYx,0.492,0.553,9,-8.6,1,0.0397,0.406,0.000105,0.163,0.431,125.936,4
1xLzUg2DLyVYm3r8uKAAFx,0.837,0.646,5,-7.675,1,0.309,0.0851,0.0,0.251,0.492,115.041,4
4SDGb2V6J2rEbxNujwNeMl,0.461,0.955,11,-6.684,1,0.0489,0.111,0.532,0.952,0.725,160.073,4
5roJJmMP856qJqgyJ9UV2B,0.78,0.747,1,-9.192,1,0.0374,0.000376,0.921,0.0766,0.0558,127.951,4
00xsWxrnp7wT3kI5AZqQIU,0.603,0.443,0,-7.73,1,0.0288,0.533,2.24e-06,0.097,0.421,134.891,4
4LqnVwGQlJQ7HvW8tEA9vp,0.553,0.74,9,-5.54,1,0.0363,0.0987,0.0,0.134,0.656,115.957,4
1J29QeogPD0TRdjLfJ7lv0,0.772,0.435,10,-12.612,1,0.088,0.0333,0.0,0.514,0.92,112.264,4
1VcQZ4bmXdnIe9BF7Cn1nq,0.565,0.769,6,-7.863,0,0.0594,0.0135,0.794,0.171,0.464,124.069,4
3jJm28Q9MEhnRbxk2LdfkK,0.61,0.895,10,-7.029,1,0.0289,0.0118,3e-05,0.048,0.933,141.364,4
11cVt2IAfcDvrz98EhjDgc,0.424,0.83,9,-5.298,1,0.028,0.000307,0.000717,0.36,0.544,101.596,4
0zu5YEA4jVLa36NtZHS6SO,0.457,0.804,6,-4.756,0,0.0362,0.000206,0.0,0.197,0.523,155.022,4
2fCNt8IA0vAU8hj4g56vLs,0.803,0.51,10,-4.352,1,0.12,0.239,0.000923,0.113,0.512,173.985,4
5HbCsT9WyEhnhw75QUr1A5,0.536,0.808,8,-13.407,1,0.0439,0.0579,0.894,0.117,0.678,122.408,4
1Qd0jDJKlgBTuCNqlM4GWO,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,4
4ghFfl5uKi45yybjTniMeJ,0.687,0.541,9,-4.18,0,0.236,0.091,0.0,0.313,0.376,130.181,4
1ZOeXUr9ieWw80zs1T6pkp,0.391,0.958,10,-5.494,1,0.0832,0.000181,0.000899,0.122,0.326,89.88,4
6UScGEdlJvCxkjKAvJAK7U,0.499,0.491,0,-7.326,0,0.0292,0.0311,2.01e-06,0.134,0.431,80.062,4
4gNErDjikE9QUQvkkqoB1S,0.685,0.645,0,-6.73,1,0.0256,0.182,0.00532,0.138,0.461,119.936,4
2ucgSrgjIqXwJZ6pVucImd,0.421,0.491,0,-9.252,1,0.0295,0.182,0.0,0.195,0.731,147.726,4
6G2EcFjOMXA8DyY10wl2e0,0.491,0.817,0,-9.656,1,0.0644,0.129,0.0479,0.275,0.895,156.248,3
3V3Sh9UfDuG5uKSFx30OYZ,0.623,0.852,6,-8.573,0,0.0446,0.0241,0.795,0.297,0.341,128.984,4
7KbDyH7rZkCGk3mIBMEg4N,0.519,0.771,7,-4.874,1,0.0344,0.00048,0.359,0.079,0.597,150.938,4
7IdfMBufDn3yf2JhS3a5w0,0.481,0.956,1,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,4
0kXWo5fNlAH0hc7QMXZYCY,0.385,0.694,0,-6.629,1,0.0562,0.0704,2.5e-05,0.147,0.582,169.852,3
4uPi47C1WcnhIbvCx4zCu6,0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,4
2dxXKqqpSV4eCgPxC6t8mn,0.39,0.972,9,-5.023,1,0.0744,0.000287,2.32e-05,0.348,0.592,177.0,4
5XASykUa4APCYgGSa1JIVH,0.471,0.888,8,-3.724,1,0.0727,0.0306,0.0,0.0892,0.46,160.004,4
6p8DGrcAUBuLUgDIKcUn0P,0.315,0.826,7,-4.314,0,0.0636,0.00064,0.000687,0.0703,0.359,139.161,4
19vWDttuR4ZVBzUfQFsfPS,0.163,0.191,10,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,3
3k6L0H08zSY5yRDgqI8fqx,0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,4
345OVGsfbZWPbrvcxcnsYb,0.663,0.699,2,-9.659,1,0.0313,0.485,0.0,0.0994,0.965,132.817,4
32NQyxOI8S3Cvvt3Dp6s8K,0.574,0.857,7,-6.973,1,0.0359,0.0268,0.476,0.0786,0.145,132.999,4
3YzDbmHktDQ6LrUr8k8aSm,0.757,0.706,11,-4.744,0,0.0462,0.0326,0.0497,0.0552,0.962,129.993,4
6bHFFcOvpc1pKrT4YL1K83,0.545,0.651,11,-5.966,0,0.044,0.000792,1.43e-05,0.484,0.502,99.926,4
1p6WbBtGoQwPwXoSNxxwXm,0.413,0.44,4,-9.951,1,0.0299,0.0663,0.0565,0.126,0.271,140.482,4
3rrzbjHWFyKcCpagbbFjrE,0.509,0.933,4,-5.633,0,0.099,0.00203,0.000138,0.196,0.374,130.005,4
1EmimnysAUBhiy8rDbNN01,0.747,0.875,1,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,4
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
01Y7ntOQnQtfcBYQuAR4Jf,0.589,0.382,6,-9.56,0,0.0283,0.567,0.000203,0.0884,0.209,77.996,4
5pcTlpNYxGkqZfUrhUzPHi,0.632,0.601,7,-7.742,0,0.0354,0.448,0.569,0.125,0.24,117.01,4
0nCAVzknkzRXRgB6LhRv04,0.598,0.911,11,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,4
5EugXICXL06waHgP4iTI58,0.494,0.936,11,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,4
3UQKlahxsfacw8vKmTYSzb,0.616,0.605,11,-6.108,1,0.0385,0.0912,0.0,0.256,0.718,138.023,4
0JKRdqzuxoV7twq4pqnjM8,0.654,0.784,9,-4.906,1,0.0418,0.000314,2.2e-06,0.0775,0.545,116.996,4
2sICTf5zrSZnTttimrcm2M,0.417,0.586,2,-12.217,1,0.04,0.000358,0.0457,0.0957,0.966,183.704,4
5FChOu6NfR5w7YLgDmXXnC,0.236,0.582,1,-7.592,0,0.0348,0.0584,0.00277,0.34,0.265,67.131,4
0NkiEX9bdIm7a06pJBbOYs,0.603,0.483,0,-7.898,1,0.03,0.599,0.000751,0.0886,0.415,89.386,4
4J4LjEe33yN6gLmPib0nqz,0.344,0.925,2,-4.157,1,0.0554,0.0106,0.000211,0.0136,0.712,152.395,4
1xFzQ7lZeNZkaXeozVWb79,0.377,0.991,4,-1.205,0,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,4
5xtSnYsevveWRiYmKTnxWS,0.646,0.669,6,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,4
6b6XeGBvvFEde9uSUTzDpo,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,4
0WqqLBKKwGGdwOXooplpic,0.645,0.91,0,-5.78,0,0.0334,0.183,0.000146,0.063,0.958,151.785,4
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
5TxDLbFzPfRWuy7R3j3aCQ,0.66,0.578,7,-5.27,1,0.0301,0.0248,0.00204,0.119,0.587,110.976,4
5wjT41YPO3yzg09cun7ErL,0.664,0.947,1,-4.436,1,0.0732,0.0274,0.00953,0.135,0.744,129.998,4
5EaAEXfa0YHt4wf0r3O0ua,0.152,0.0625,5,-23.396,1,0.0358,0.619,0.904,0.0802,0.0355,85.971,3
3Q1jt1WHNwsszyEAJmyaRL,0.0761,0.136,7,-23.502,1,0.0444,0.574,0.68,0.109,0.0381,81.738,4
3KlizfYIRTmPuvqbNs6VSA,0.544,0.574,0,-8.363,0,0.0299,0.0217,0.000155,0.214,0.0902,100.059,4
0FGRPpBeQxkGEpnIChlnf8,0.542,0.923,4,-5.005,0,0.0975,0.011,0.00054,0.0707,0.724,172.977,4
1paOXtSfaeFcZfzt9msquZ,0.81,0.425,6,-14.68,0,0.0686,0.638,0.802,0.104,0.542,104.953,4
3xjaaBf7ef5TWermNspKOM,0.184,0.207,2,-17.119,1,0.033,0.94,0.931,0.0772,0.089,79.979,3
6qbcbdL00FCsqhvsSr9T4F,0.45,0.992,10,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,4
4v75K5mEyumdXCZU09kwAg,0.681,0.499,7,-6.894,1,0.034,0.0589,6.39e-06,0.0743,0.841,123.458,4
517DtCtQv5RS8pNifGWoNf,0.703,0.523,4,-18.168,0,0.0838,0.0541,0.829,0.0698,0.916,170.042,4
4gli3SB5wqITjaxTsydxIi,0.431,0.782,1,-4.831,1,0.0374,0.00495,0.000259,0.131,0.384,160.872,4
6EZDbjz2X5XzgIZCtbsrXh,0.457,0.93,2,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,4
3ICoNJH1vxkUvZB6zDecZb,0.704,0.663,9,-7.637,0,0.0504,0.0395,0.868,0.0871,0.318,123.994,4
28NaP6iuy1B4on1UJKw7vs,0.565,0.468,8,-8.959,0,0.047,0.794,0.905,0.216,0.079,155.006,4
6WvjZs6aOzTmi9wd0mZc1P,0.812,0.725,8,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,4
6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4
0R7LzENY9otO7K852NRmJN,0.551,0.831,9,-5.922,1,0.141,0.064,0.0798,0.323,0.619,176.091,4
0xOeB16JDbBJBJKSdHbElT,0.401,0.933,8,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,4
2GeZQx0L3RpCEMsSo3iVdp,0.18,0.198,2,-16.515,1,0.0402,0.297,0.847,0.125,0.0796,65.585,3
63OQupATfueTdZMWTxW03A,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,4
5qDfBaLUXEMR2GwsLGQal9,0.462,0.753,1,-9.086,1,0.0343,0.0136,0.695,0.151,0.858,96.44,4
4sbqArnm1dCgLQiMF9vP9z,0.712,0.354,1,-7.814,0,0.0309,0.386,1.14e-05,0.116,0.528,133.969,4
5EdmaSUzXzlOcCc44Jo206,0.388,0.449,1,-9.114,1,0.236,0.668,0.0,0.214,0.262,180.181,4
1gVVSmhWjci8l9Vrsl6HaS,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,4
7vO8j7ZguKfYTxIkwljal5,0.679,0.401,2,-13.766,1,0.0275,0.348,0.000534,0.303,0.448,117.993,4
3URfn21oTyGF6rIuhHsBJw,0.338,0.794,0,-7.015,0,0.0432,0.0181,0.482,0.192,0.879,168.48,4
0xXis9GsPdbB1aBwlFRfV9,0.311,0.632,7,-6.852,1,0.0878,0.0206,0.000429,0.0714,0.467,90.713,4
2ugghimAssmeO3YpFIV7mb,0.726,0.537,0,-8.896,1,0.113,0.316,0.0,0.0707,0.887,96.91,4
7H0OpJS7KcHZ8L5Gzrb7db,0.198,0.964,0,-3.874,1,0.21,0.000245,0.00321,0.172,0.191,163.424,4
6BqWhxll86CGGE6WxgdRqG,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,4
1b6wwtc5OGaQmhyEkKLSjD,0.833,0.6,1,-8.478,0,0.274,0.202,0.00137,0.0654,0.234,107.142,4
5DIXhJrBG0puxGZnk28Dru,0.6,0.613,10,-10.711,1,0.0258,0.0104,0.0142,0.217,0.558,129.995,4
6RxG9c1FOLk8ISIDLOi4kZ,0.293,0.667,9,-5.707,1,0.0692,1.12e-05,0.0306,0.111,0.306,117.921,4
48sJGpBLqQTs0sZ2ImHJof,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,4
21Pu0uDuCQ1nx6ukqXQIBH,0.501,0.818,0,-4.631,1,0.0317,0.00203,0.000957,0.0877,0.338,92.01,4
6Ci6L6EeLqR6VHV1DBJy2S,0.446,0.778,7,-4.774,1,0.173,0.000201,0.662,0.0492,0.683,94.508,4
4Tni0eZOEBwZ7Dd1Q4izKL,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,4
5TmQl8urbTlfZb8xKisSl0,0.325,0.838,1,-6.501,0,0.144,0.0327,0.00042,0.126,0.449,156.507,4
4iK3yOQKoby2b9gvCmUwsR,0.517,0.432,5,-9.956,1,0.0293,0.449,0.000798,0.362,0.539,171.175,4
1VteH8FW94AAdHuLS0mH89,0.782,0.706,7,-7.509,0,0.301,0.317,5.96e-06,0.152,0.815,140.015,4
1whZUHKZADIE3Jq0sBDEjA,0.477,0.615,11,-14.173,0,0.0549,0.00369,0.239,0.519,0.393,130.716,4
5qwc4qqv0CHfbJN6byvExp,0.72,0.747,7,-4.413,1,0.0313,0.204,2.55e-05,0.139,0.919,145.047,4
1L94M3KIu7QluZe63g64rv,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4
2p63LoJNfFVnW3CR54b6QE,0.267,0.734,2,-7.999,1,0.0727,0.00186,0.0534,0.116,0.307,207.72,4
5JArDbrDlZPae70oqyVQov,0.745,0.572,11,-7.57,0,0.0657,0.00578,0.857,0.667,0.58,126.04,4
79TbiUxFgg5HBkeXbVrwQl,0.513,0.64,5,-10.156,0,0.0295,0.000133,0.728,0.158,0.366,87.984,4
0qJkni7fSqPAim9WFO4qUh,0.345,0.0562,5,-24.913,0,0.0458,0.979,0.911,0.108,0.0503,86.078,4
6Y9ZB2eeYmbEYm7XifqTcg,0.668,0.645,1,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,4
3a6Bj474rn6AGwRGgNBFMp,0.678,0.702,0,-5.448,1,0.0258,0.034,0.00147,0.0787,0.613,106.028,4
7yOEBtOgzkgN52pfM7SOnm,0.479,0.442,6,-8.764,1,0.124,0.858,0.0,0.229,0.277,99.406,4
0lGEWOZvMexZFXckBJxlVO,0.463,0.926,7,-3.204,1,0.122,0.0555,0.0,0.478,0.437,91.197,4
1oMZ5qEPAi7qydCHxxQzZG,0.681,0.436,7,-10.668,1,0.0996,0.17,0.00289,0.0729,0.583,90.191,4
5bs8OXiOt4BPF2FAnRFP1u,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983,4
4s3d1J925E65If3InF5dE5,0.595,0.424,11,-8.736,0,0.0458,0.77,0.85,0.124,0.0911,113.305,5
7xrFQN1AUhVlvBq68D6S1V,0.578,0.374,8,-9.501,1,0.0279,0.281,0.126,0.114,0.449,175.867,4
0AizRfHUi7y1cSl1HqwEij,0.804,0.591,11,-11.184,0,0.0797,0.198,0.00179,0.0597,0.762,118.015,4
7jlfYHPmuUPMZVn7xgxjny,0.413,0.69,10,-6.868,1,0.0299,0.212,0.0241,0.314,0.483,95.26,4
1TapKkIgVLZBijVOCD48nu,0.422,0.809,11,-6.389,0,0.0438,0.000118,0.902,0.149,0.728,174.92,4
6LUfuyLgvgqrykiTE6sJHY,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,4
1r8oPEXqnhUVgkUkJNqEuF,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,4
33cJ7PEcgnh5d9JPgJNmkn,0.669,0.819,0,-4.716,1,0.0363,0.11,0.0,0.212,0.762,105.055,4
06r5aMZ8cT6wZXcEyqOLH4,0.731,0.602,8,-12.526,1,0.0526,0.496,0.584,0.0916,0.194,128.065,4
0Z78swJuWDiFkzpQ8mxcGh,0.392,0.849,11,-4.609,1,0.049,0.00404,0.0,0.0869,0.416,166.245,4
3Wu6MhnZuLuzfH5wFC2g9i,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,4
7APNjiWWJNMuDWja8BR14B,0.513,0.238,0,-11.738,1,0.142,0.854,0.000123,0.128,0.0788,119.009,4
5jRJlGB5EP7HFKwYBKvlSA,0.735,0.798,9,-3.829,0,0.0578,0.00697,0.00968,0.194,0.501,115.98,4
3GNTPWY8u9WBdTrf6Jx5f6,0.49,0.963,1,-3.755,0,0.148,0.00052,0.00281,0.055,0.317,152.029,4
4v2Bq0xDB7uNN73I5b44Du,0.472,0.811,8,-5.121,1,0.0612,0.000839,0.000143,0.373,0.637,164.991,4
2NZo2ZK5AgUgIuVGsraMq5,0.42,0.573,8,-10.353,0,0.332,0.54,0.0283,0.0911,0.236,138.003,5
5jth1c4wa4BythOzap3qOU,0.349,0.923,6,-2.432,0,0.0539,1.95e-05,0.111,0.336,0.535,149.904,4
6uEZw7lGWqjoezSwzcbXxQ,0.676,0.674,7,-5.301,0,0.0582,0.107,0.0,0.153,0.462,103.951,4
1Lk13k8L1NPszPjKoNio3G,0.688,0.779,5,-5.988,1,0.0406,0.0221,0.0,0.08,0.505,133.97,4
3PY8XtovW6IiFZyQeWuNFM,0.332,0.943,9,-7.401,1,0.0794,0.00198,0.561,0.381,0.125,78.566,4
4OhUyhBmgVqG2cdm6f4EOw,0.543,0.342,0,-8.647,0,0.0292,0.502,4.07e-05,0.106,0.153,117.934,4
1FTSo4v6BOZH9QxKc3MbVM,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,4
4aQSJS43Lwfc6egUwKbXhb,0.232,0.946,7,-4.395,1,0.0661,0.0122,3.34e-06,0.088,0.262,181.958,4
1z4xjDLLWJgG48Bn8OCxZv,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,4
0sZKyCleaIoLu9sHF4TIKj,0.782,0.515,0,-12.48,1,0.079,0.0339,0.00902,0.089,0.451,118.543,4
2MNaVbR5QaxYQ7Cr2qHXRq,0.79,0.539,10,-6.918,1,0.0553,0.313,0.0534,0.106,0.778,95.024,4
4F1yUP1Y2vlsyGGlVuFPcH,0.59,0.716,0,-7.261,1,0.0528,0.00963,0.0107,0.17,0.61,149.048,4
3x24pZqzuOjUlWIoiM28Iz,0.329,0.905,7,-5.728,1,0.0546,8.63e-05,0.0037,0.11,0.711,145.149,4
2QaVPjEedRzUoYkP9duY1k,0.824,0.846,1,-5.912,1,0.139,0.0123,0.604,0.153,0.887,130.003,4
4Ffh52csT3bI7hVoih1vo1,0.584,0.273,9,-12.806,1,0.0357,0.853,0.000109,0.102,0.47,149.757,4
3NINDFPIYnyT26cWWRomOQ,0.62,0.781,9,-5.938,1,0.0379,0.181,0.0,0.187,0.864,144.707,4
1VgqkGXcTrm9jKoj846zNl,0.342,0.0213,1,-22.668,0,0.038,0.976,0.0116,0.139,0.04,82.917,3
4tBl1xhBg5PETpBvFnQmGl,0.472,0.735,4,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809,4
4tPHC7YsU3LInUYcIe2UIi,0.375,0.6,11,-9.313,1,0.033,0.0966,0.000972,0.759,0.916,169.976,4
5HUQByo24AQbWzEEWJeBiB,0.731,0.644,8,-11.248,0,0.0416,0.0267,0.824,0.0639,0.24,120.0,4
1LwP9g1Hjbs64jXM2Qsxry,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,4
7bNbfwfW69j5vNmJ1JvNqi,0.846,0.451,7,-4.168,1,0.124,0.263,1.74e-06,0.12,0.63,85.942,4
10BepUUYRLzp0QV2NoEDAB,0.234,0.0129,2,-29.399,0,0.029,0.985,0.925,0.105,0.152,68.011,4
2DGdgztVbE3pFmqoF1rHzp,0.617,0.71,0,-10.114,1,0.0326,0.185,0.378,0.117,0.692,97.019,4
4UaRFwdpv9JFBxOvW6Xr11,0.619,0.702,1,-4.824,0,0.0314,0.0057,0.000573,0.161,0.742,121.026,4
59AH3Da4bVx4htRwPzYlBL,0.341,0.875,9,-4.581,1,0.0406,2.32e-05,0.126,0.135,0.477,78.948,4
4AlI7CCObOHRJ9DyCquKt5,0.502,0.883,9,-5.205,1,0.0284,0.000136,0.315,0.154,0.129,129.993,4
7andc0MirzCmIlkcCjjJmV,0.449,0.684,7,-8.116,1,0.0358,0.0925,0.34,0.104,0.306,129.585,1
1FPIgbXsCqB1ZuDpV8Godz,0.764,0.384,7,-12.593,0,0.169,0.183,0.00951,0.653,0.765,74.988,4
3K0C5mq0jlm6jHj162PqMc,0.481,0.488,1,-9.776,0,0.0524,0.0589,0.42,0.136,0.177,137.967,1
2WcPqaYMXCIuGHasY3TWrv,0.427,0.867,7,-7.182,1,0.219,0.000119,0.489,0.0822,0.763,167.299,4
0yuMVPiMBtNKHqWNfAyzSY,0.529,0.939,9,-7.566,1,0.159,0.00236,0.81,0.0774,0.349,134.028,4
5ZpBbz1lZ8dYi7zO8PNsP6,0.71,0.875,6,-6.983,1,0.0426,0.366,0.421,0.164,0.582,123.01,4
6BqWhxll86CGGE6WxgdRqG,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,4
5srKMwXoeyrRnyTnNbpgIW,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,4
5gXlabehojXdqcfFN8ncey,0.55,0.941,1,-5.721,0,0.0413,0.000872,0.0854,0.101,0.746,95.409,4
3fnL2JDgy4QD04araOl0eY,0.476,0.361,11,-9.312,1,0.0287,0.518,0.0,0.0817,0.389,106.484,4
1TF8mSG5YHyaS4o3NeBSAo,0.173,0.872,7,-4.39,0,0.0533,0.00052,0.0353,0.324,0.39,149.361,4
32srSGuuy12hEhrD2iCIIK,0.691,0.864,0,-7.206,1,0.0417,0.0766,0.0,0.0853,0.756,109.201,4
1Rkvm7gV57MXALYYVpHqIi,0.361,0.645,4,-15.931,1,0.0461,0.00278,0.0248,0.11,0.874,154.868,4
3RdQfyk7BBxxIx0zSnCBIw,0.693,0.514,4,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,4
3z5ggGtcs4t8pizW521gW9,0.569,0.789,4,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,4
0W4IfYXBjhiYTHngFcx9de,0.733,0.671,10,-5.15,0,0.0374,0.00608,0.672,0.109,0.251,120.021,4
7yMYqHqzye8vtyiHqdVlZw,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,4
7hCvge7SEzwW0Q4VjtnOQK,0.662,0.63,10,-10.558,1,0.0363,0.633,0.673,0.363,0.528,101.994,4
4kbBYfLMIfzAnt9WoSDmvS,0.47,0.892,0,-3.933,0,0.0923,3.28e-05,0.84,0.0759,0.618,161.392,4
0neHDeY5BVMlW7SvZ30ssX,0.434,0.974,7,-6.188,1,0.152,0.000127,0.000171,0.956,0.12,125.016,4
3UubSlnwOhvZQq4lyCzTJG,0.695,0.928,5,-5.33,0,0.0288,0.0591,0.732,0.115,0.639,120.998,4
1fDFIckfX373VPKvpIzFAl,0.631,0.763,1,-5.582,1,0.0782,0.00227,7.75e-05,0.65,0.666,119.886,4
2WRFD9WczJ975X2K1Y9YVs,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4
3FVQzQWwaOKYXnBFnXB6iZ,0.331,0.874,7,-7.521,0,0.06,0.317,0.000408,0.342,0.414,169.823,4
75Ss2YNZCqlEPk6iH1cm8U,0.534,0.623,11,-7.144,1,0.0247,0.668,0.379,0.121,0.395,82.487,4
2UikqkwBv7aIvlixeVXHWt,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,4
5773KSWFzg9kCc8yazjbSt,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,4
0b4Vn9aOGowJ3xr4SII7n6,0.357,0.992,5,-3.663,1,0.0555,0.123,0.0128,0.14,0.77,160.916,4
3A7MuetzfV2cDtLZbEmXMw,0.558,0.658,11,-7.661,1,0.0535,0.0298,0.0,0.135,0.519,122.031,4
4lkfU7mlHJIHVi2jYCIcO0,0.529,0.841,11,-4.724,0,0.0301,0.0426,0.0136,0.144,0.725,111.997,4
38vxstSXciei0IuEO2MoGI,0.718,0.67,1,-8.721,1,0.0494,0.535,0.264,0.675,0.509,139.938,4
2xn4Uutezmmkd6Y2VZ9C74,0.278,0.962,8,-5.284,0,0.112,0.00229,1.07e-05,0.32,0.322,169.921,4
1CPt73YB6ltBzioPQD2cLh,0.475,0.843,11,-4.528,0,0.038,0.000591,0.000134,0.346,0.428,108.034,4
6cGdaUtU9aPow49qHXOqMt,0.818,0.867,10,-4.864,0,0.0756,0.0725,0.842,0.0613,0.921,117.003,4
7fpiYh33Xph4OPj8gS8jL0,0.504,0.323,6,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,4
6HAIJiZ3FGzWs5qREm9viG,0.43,0.954,0,-4.541,1,0.105,0.261,0.00262,0.155,0.79,135.96,4
4OvQsAObGMF3dpkCV6DZzb,0.598,0.75,0,-6.76,1,0.0433,0.00599,0.000789,0.117,0.833,132.418,4
2eGHyarZyRvUgFI4d3G8GN,0.625,0.815,11,-3.915,1,0.177,0.0476,0.0977,0.07,0.528,107.273,4
6WrnSlcN0dzTO80mVVbBto,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,4
4VOZ1IKWpsLDgJQfzGMBEF,0.441,0.752,7,-5.757,1,0.132,0.035,0.000553,0.0902,0.492,140.239,4
7LIKiKUV9WifyLyLhO2XaY,0.516,0.494,7,-11.077,0,0.0311,0.403,0.0102,0.112,0.814,89.452,3
2Y6JBUc0T7EW2VAA1p9acN,0.482,0.333,2,-9.78,1,0.0636,0.705,0.0,0.106,0.414,73.271,4
2FqDWYZ2hIbjm4TmghMjfJ,0.364,0.936,9,-4.281,1,0.146,0.000626,2.5e-06,0.427,0.579,180.191,4
1UkqbCp3FN7fZ5qq12uWxV,0.262,0.951,0,-3.917,1,0.065,0.0043,0.0419,0.172,0.315,166.418,4
7atSreaZr32hnWyLCUDr1v,0.493,0.763,2,-5.603,1,0.0344,5.19e-05,2.01e-05,0.0986,0.215,127.948,4
566DaALNIo6dr2UhJi4zRG,0.629,0.749,7,-7.778,1,0.029,0.69,0.0416,0.187,0.874,117.321,4
3JpXclg9cacU8EgMmd12Td,0.545,0.964,1,-4.326,1,0.0565,0.000114,3.87e-06,0.0842,0.698,142.002,4
5M7jnmPrtHgL5H4fTewJch,0.4,0.628,4,-6.801,1,0.034,0.169,0.00126,0.129,0.399,155.757,3
7AChzOkdQHkekPXQaKdrAP,0.424,0.691,9,-5.823,1,0.0558,0.0785,0.0,0.0818,0.27,143.97,4
5cwN1htZyoWqZCc33f3RfE,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,4
7urVuBvdhiOpWGiWX81iXe,0.701,0.323,5,-10.418,1,0.0326,0.923,0.471,0.0927,0.403,124.022,3
7B0ofCHeQu2FoX7P28ZaPp,0.253,0.0118,8,-33.838,1,0.042,0.952,0.614,0.245,0.149,82.843,3
617ahruubznvqzv7Nas3QX,0.471,0.955,7,-5.219,1,0.121,0.00485,1.44e-06,0.162,0.35,139.266,4
0aHHSYmJEYhQzqMMTkJ6EG,0.535,0.526,2,-7.431,0,0.0283,0.0491,0.000927,0.129,0.253,139.918,4
4Cd03bl3Q3hIu3rn25TtaP,0.708,0.484,4,-6.703,0,0.0712,0.37,0.0,0.108,0.806,130.159,4
6XTkaLVdsb3MXAVihR2Q51,0.761,0.679,0,-9.796,0,0.0668,0.102,0.826,0.13,0.861,94.998,4
